CMDLINE C:\Users\peiman\AppData\Local\Programs\Python\Python310\python.exe main_test.py
MEM 1048.425781 1669950980.7213
MEM 1056.140625 1669950980.8314
MEM 1058.644531 1669950980.9434
MEM 1061.464844 1669950981.0545
MEM 1064.281250 1669950981.1650
MEM 1067.195312 1669950981.2760
MEM 1070.054688 1669950981.3874
MEM 1072.828125 1669950981.4971
MEM 1075.472656 1669950981.6076
MEM 1078.226562 1669950981.7156
MEM 1080.875000 1669950981.8281
MEM 1083.511719 1669950981.9379
MEM 1086.292969 1669950982.0482
MEM 1089.054688 1669950982.1575
MEM 1091.769531 1669950982.2655
MEM 1094.554688 1669950982.3736
MEM 1097.320312 1669950982.4842
MEM 1100.218750 1669950982.5937
MEM 1103.507812 1669950982.7037
MEM 1109.464844 1669950982.8118
MEM 1115.523438 1669950982.9217
MEM 1117.257812 1669950983.0306
MEM 1120.308594 1669950983.1417
MEM 1124.972656 1669950983.2512
MEM 1128.703125 1669950983.3602
MEM 1148.183594 1669950983.4684
MEM 1152.382812 1669950983.5790
MEM 1156.371094 1669950983.6879
MEM 1160.167969 1669950983.7972
MEM 1164.125000 1669950983.9063
MEM 1168.070312 1669950984.0131
MEM 1172.351562 1669950984.1242
MEM 1176.957031 1669950984.2341
MEM 1179.835938 1669950984.3441
MEM 1182.582031 1669950984.4527
MEM 1185.367188 1669950984.5617
MEM 1187.980469 1669950984.6722
MEM 1193.855469 1669950984.7802
MEM 1200.511719 1669950984.8892
MEM 1202.792969 1669950984.9992
MEM 1204.343750 1669950985.1091
MEM 1205.039062 1669950985.2171
MEM 1205.503906 1669950985.3262
MEM 1206.031250 1669950985.4362
MEM 1206.507812 1669950985.5447
MEM 1209.875000 1669950985.6543
MEM 1216.660156 1669950985.7642
MEM 1223.265625 1669950985.8743
MEM 1230.140625 1669950985.9845
MEM 1236.816406 1669950986.0925
MEM 1240.687500 1669950986.2035
MEM 1241.082031 1669950986.3115
MEM 1244.183594 1669950986.4216
MEM 1245.304688 1669950986.5311
MEM 1247.816406 1669950986.6412
MEM 1250.421875 1669950986.7512
MEM 1252.371094 1669950986.8612
MEM 1254.433594 1669950986.9722
MEM 1257.167969 1669950987.0841
MEM 1259.550781 1669950987.1952
MEM 1261.339844 1669950987.3072
MEM 1263.472656 1669950987.4181
MEM 1265.683594 1669950987.5271
MEM 1268.167969 1669950987.6381
MEM 1270.890625 1669950987.7480
MEM 1273.441406 1669950987.8594
MEM 1275.511719 1669950987.9715
MEM 1278.046875 1669950988.0834
MEM 1282.027344 1669950988.1934
MEM 1284.375000 1669950988.3004
MEM 1286.648438 1669950988.4084
MEM 1289.351562 1669950988.5174
MEM 1292.074219 1669950988.6294
MEM 1294.746094 1669950988.7384
MEM 1297.531250 1669950988.8494
MEM 1300.050781 1669950988.9584
MEM 1302.710938 1669950989.0694
MEM 1305.500000 1669950989.1804
MEM 1308.292969 1669950989.2914
MEM 1311.156250 1669950989.4034
MEM 1313.769531 1669950989.5135
MEM 1319.617188 1669950989.6224
MEM 1326.308594 1669950989.7344
MEM 1333.144531 1669950989.8449
MEM 1336.617188 1669950989.9558
MEM 1339.656250 1669950990.0672
MEM 1341.750000 1669950990.1778
MEM 1344.753906 1669950990.2883
MEM 1347.468750 1669950990.3988
MEM 1349.859375 1669950990.5098
MEM 1353.011719 1669950990.6199
MEM 1355.292969 1669950990.7321
MEM 1357.476562 1669950990.8446
MEM 1359.968750 1669950990.9540
MEM 1363.429688 1669950991.0631
MEM 1365.925781 1669950991.1731
MEM 1368.289062 1669950991.2837
MEM 1374.042969 1669950991.3949
MEM 1376.621094 1669950991.5050
MEM 1379.394531 1669950991.6139
MEM 1381.992188 1669950991.7249
MEM 1384.621094 1669950991.8370
MEM 1387.238281 1669950991.9476
MEM 1389.734375 1669950992.0595
MEM 1392.437500 1669950992.1695
MEM 1398.664062 1669950992.2809
MEM 1404.675781 1669950992.3919
MEM 1404.675781 1669950992.5030
MEM 1405.687500 1669950992.6110
MEM 1406.144531 1669950992.7220
MEM 1406.601562 1669950992.8331
MEM 1407.062500 1669950992.9450
MEM 1413.511719 1669950993.0571
MEM 1417.019531 1669950993.1656
MEM 1417.019531 1669950993.2772
MEM 1418.246094 1669950993.3892
MEM 1418.730469 1669950993.4982
MEM 1421.222656 1669950993.6092
MEM 1428.382812 1669950993.7202
MEM 1431.226562 1669950993.8322
MEM 1431.226562 1669950993.9432
MEM 1432.421875 1669950994.0543
MEM 1432.890625 1669950994.1647
MEM 1433.402344 1669950994.2767
MEM 1431.683594 1669950994.3878
MEM 1258.332031 1669950994.4973
MEM 1270.730469 1669950994.6073
MEM 1276.472656 1669950994.7173
MEM 1281.882812 1669950994.8283
MEM 1287.464844 1669950994.9383
MEM 1292.925781 1669950995.0494
MEM 1298.710938 1669950995.1613
MEM 1304.312500 1669950995.2733
MEM 1310.058594 1669950995.3844
MEM 1314.984375 1669950995.4943
MEM 1317.917969 1669950995.6063
MEM 1319.679688 1669950995.7174
MEM 1323.804688 1669950995.8295
MEM 1326.890625 1669950995.9406
MEM 1331.058594 1669950996.0516
MEM 1334.570312 1669950996.1629
MEM 1337.773438 1669950996.2719
MEM 1340.953125 1669950996.3834
MEM 1347.953125 1669950996.4943
MEM 1350.515625 1669950996.6053
MEM 1354.152344 1669950996.7153
MEM 1357.281250 1669950996.8274
MEM 1360.460938 1669950996.9373
MEM 1363.550781 1669950997.0485
MEM 1366.945312 1669950997.1594
MEM 1370.128906 1669950997.2714
MEM 1373.761719 1669950997.3834
MEM 1384.402344 1669950997.4924
MEM 1387.820312 1669950997.6034
MEM 1391.746094 1669950997.7144
MEM 1394.855469 1669950997.8234
MEM 1398.488281 1669950997.9354
MEM 1401.578125 1669950998.0454
MEM 1404.011719 1669950998.1544
MEM 1407.582031 1669950998.2634
MEM 1410.921875 1669950998.3754
MEM 1414.296875 1669950998.4854
MEM 1417.863281 1669950998.5954
MEM 1420.679688 1669950998.7054
MEM 1424.382812 1669950998.8164
MEM 1429.003906 1669950998.9274
MEM 1432.687500 1669950999.0374
MEM 1435.281250 1669950999.1494
MEM 1438.085938 1669950999.2614
MEM 1440.910156 1669950999.3713
MEM 1443.781250 1669950999.4816
MEM 1446.652344 1669950999.5936
MEM 1449.457031 1669950999.7048
MEM 1452.234375 1669950999.8137
MEM 1454.843750 1669950999.9247
MEM 1457.535156 1669951000.0357
MEM 1460.175781 1669951000.1477
MEM 1462.910156 1669951000.2577
MEM 1465.703125 1669951000.3666
MEM 1468.539062 1669951000.4757
MEM 1471.230469 1669951000.5867
MEM 1474.167969 1669951000.6982
MEM 1477.570312 1669951000.8088
MEM 1483.621094 1669951000.9208
MEM 1489.921875 1669951001.0320
MEM 1492.179688 1669951001.1401
MEM 1496.707031 1669951001.2492
MEM 1501.582031 1669951001.3586
MEM 1504.804688 1669951001.4706
MEM 1524.171875 1669951001.5785
MEM 1528.437500 1669951001.6895
MEM 1532.828125 1669951001.8016
MEM 1536.898438 1669951001.9136
MEM 1541.066406 1669951002.0246
MEM 1544.945312 1669951002.1327
MEM 1549.671875 1669951002.2417
MEM 1554.859375 1669951002.3517
MEM 1557.707031 1669951002.4633
MEM 1560.558594 1669951002.5754
MEM 1563.390625 1669951002.6863
MEM 1565.929688 1669951002.7974
MEM 1572.933594 1669951002.9074
MEM 1580.031250 1669951003.0194
MEM 1580.328125 1669951003.1304
MEM 1580.328125 1669951003.2404
MEM 1581.699219 1669951003.3494
MEM 1582.183594 1669951003.4584
MEM 1582.699219 1669951003.5674
MEM 1583.160156 1669951003.6754
MEM 1588.160156 1669951003.7849
MEM 1595.050781 1669951003.8956
MEM 1616.441406 1669951004.0041
MEM 1608.304688 1669951004.1112
MEM 1614.738281 1669951004.2232
MEM 1617.324219 1669951004.3338
MEM 1618.429688 1669951004.4453
MEM 1622.500000 1669951004.5561
MEM 1623.367188 1669951004.6659
MEM 1624.515625 1669951004.7769
MEM 1627.050781 1669951004.8879
MEM 1628.882812 1669951004.9990
MEM 1631.070312 1669951005.1109
MEM 1633.789062 1669951005.2219
MEM 1636.210938 1669951005.3339
MEM 1637.906250 1669951005.4449
MEM 1639.859375 1669951005.5549
MEM 1642.132812 1669951005.6644
MEM 1644.753906 1669951005.7754
MEM 1647.480469 1669951005.8869
MEM 1649.894531 1669951005.9986
MEM 1651.906250 1669951006.1077
MEM 1654.484375 1669951006.2197
MEM 1657.433594 1669951006.3296
MEM 1660.515625 1669951006.4387
MEM 1663.320312 1669951006.5496
MEM 1666.007812 1669951006.6611
MEM 1668.816406 1669951006.7721
MEM 1671.531250 1669951006.8818
MEM 1674.046875 1669951006.9938
MEM 1676.671875 1669951007.1048
MEM 1679.296875 1669951007.2168
MEM 1682.046875 1669951007.3277
MEM 1684.773438 1669951007.4393
MEM 1687.562500 1669951007.5484
MEM 1690.285156 1669951007.6584
MEM 1696.343750 1669951007.7684
MEM 1703.054688 1669951007.8769
MEM 1709.371094 1669951007.9879
MEM 1713.027344 1669951008.0977
MEM 1715.937500 1669951008.2057
MEM 1718.679688 1669951008.3157
MEM 1719.820312 1669951008.4277
MEM 1722.062500 1669951008.5378
MEM 1724.390625 1669951008.6497
MEM 1727.296875 1669951008.7604
MEM 1729.765625 1669951008.8714
MEM 1731.957031 1669951008.9834
MEM 1734.222656 1669951009.0944
MEM 1737.082031 1669951009.2044
MEM 1740.187500 1669951009.3143
MEM 1742.679688 1669951009.4253
MEM 1746.468750 1669951009.5342
MEM 1748.125000 1669951009.6442
MEM 1750.863281 1669951009.7563
MEM 1753.703125 1669951009.8683
MEM 1760.289062 1669951009.9804
MEM 1758.960938 1669951010.0913
MEM 1761.621094 1669951010.2023
MEM 1764.128906 1669951010.3113
MEM 1767.457031 1669951010.4214
MEM 1774.941406 1669951010.5333
MEM 1778.777344 1669951010.6443
MEM 1778.796875 1669951010.7543
MEM 1779.199219 1669951010.8654
MEM 1779.714844 1669951010.9774
MEM 1780.156250 1669951011.0894
MEM 1783.363281 1669951011.1995
MEM 1790.339844 1669951011.3104
MEM 1791.140625 1669951011.4206
MEM 1792.890625 1669951011.5296
MEM 1791.742188 1669951011.6416
MEM 1792.199219 1669951011.7497
MEM 1796.875000 1669951011.8606
MEM 1803.777344 1669951011.9687
MEM 1805.375000 1669951012.0787
MEM 1806.175781 1669951012.1898
MEM 1805.902344 1669951012.3018
MEM 1806.316406 1669951012.4138
MEM 1806.851562 1669951012.5247
MEM 1782.960938 1669951012.6364
MEM 1580.343750 1669951012.7480
MEM 1580.343750 1669951012.8599
MEM 1580.343750 1669951012.9699
MEM 1421.386719 1669951013.0794
MEM 473.468750 1669951013.1891
